tempo	theta	ref	usig
1.593	88.271	50.000	51.328
1.594	88.242	50.000	51.328
1.595	88.228	50.000	51.328
1.596	88.289	50.000	51.328
1.597	88.181	50.000	51.328
1.598	88.120	50.000	51.328
1.599	88.275	50.000	51.328
1.600	88.231	50.000	51.328
1.601	88.045	50.000	51.328
1.602	88.325	50.000	51.328
1.603	88.235	50.000	51.328
1.604	88.242	50.000	51.328
1.605	88.178	50.000	51.328
1.606	88.231	50.000	51.328
1.607	88.285	50.000	51.328
1.608	88.156	50.000	51.328
1.609	88.354	50.000	51.328
1.610	88.354	50.000	51.328
1.611	88.436	50.000	51.328
1.612	88.310	50.000	51.328
1.613	88.242	50.000	51.328
1.614	88.282	50.000	51.328
1.615	88.249	50.000	51.328
1.616	88.246	50.000	51.328
1.617	88.282	50.000	51.328
1.618	88.361	50.000	51.328
1.619	88.239	50.000	51.328
1.620	88.275	50.000	51.328
1.621	88.343	50.000	51.328
1.622	88.167	50.000	51.328
1.623	88.264	50.000	51.328
1.624	88.296	50.000	51.328
1.625	88.296	50.000	51.328
1.626	88.267	50.000	51.328
1.627	88.300	50.000	51.328
1.628	88.303	50.000	51.328
1.629	88.289	50.000	51.328
1.630	88.213	50.000	51.328
1.631	88.221	50.000	51.328
1.632	88.199	50.000	51.328
1.633	88.195	50.000	51.328
1.634	88.307	50.000	51.328
1.635	88.303	50.000	51.328
1.636	88.418	50.000	51.328
1.637	88.314	50.000	51.328
1.638	88.210	50.000	51.328
1.639	88.170	50.000	51.328
1.640	88.257	50.000	51.328
1.641	88.321	50.000	51.328
1.642	88.336	50.000	51.328
1.643	88.314	50.000	51.328
1.644	88.228	50.000	51.328
1.645	88.181	50.000	51.328
1.646	88.210	50.000	51.328
1.647	88.293	50.000	51.328
1.648	88.246	50.000	51.328
1.649	88.332	50.000	51.328
1.650	88.407	50.000	51.328
1.651	88.361	50.000	51.328
1.652	88.393	50.000	51.328
1.653	88.307	50.000	51.328
1.654	88.181	50.000	51.328
1.655	88.253	50.000	51.328
1.656	88.206	50.000	51.328
1.657	88.224	50.000	51.328
1.658	88.292	50.000	51.328
1.659	88.239	50.000	51.328
1.660	88.213	50.000	51.328
1.661	88.267	50.000	51.328
1.662	88.174	50.000	51.328
1.663	88.228	50.000	51.328
1.664	88.264	50.000	51.328
1.665	88.174	50.000	51.328
1.666	88.246	50.000	51.328
1.667	88.249	50.000	51.328
1.668	88.307	50.000	51.328
1.669	88.260	50.000	51.328
1.670	88.145	50.000	51.328
1.671	88.149	50.000	51.328
1.672	88.210	50.000	51.328
1.673	88.354	50.000	51.328
1.674	88.199	50.000	51.328
1.675	88.206	50.000	51.328
1.676	88.332	50.000	51.328
1.677	88.228	50.000	51.328
1.678	88.185	50.000	51.328
1.679	88.339	50.000	51.328
1.680	88.228	50.000	51.328
1.681	88.221	50.000	51.328
1.682	88.152	50.000	51.328
1.683	88.346	50.000	51.328
1.684	88.278	50.000	51.328
1.685	88.246	50.000	51.328
1.686	88.178	50.000	51.328
1.687	88.242	50.000	51.328
1.688	88.296	50.000	51.328
1.689	88.300	50.000	51.328
1.690	88.264	50.000	51.328
1.691	88.271	50.000	51.328
1.692	88.257	50.000	51.328
1.693	88.310	50.000	51.328
1.694	88.206	50.000	51.328
1.695	88.224	50.000	51.328
1.696	88.203	50.000	51.328
1.697	88.181	50.000	51.328
1.698	88.346	50.000	51.328
1.699	88.310	50.000	51.328
1.700	88.275	50.000	51.328
1.701	88.145	50.000	51.328
1.702	88.282	50.000	51.328
1.703	88.235	50.000	51.328
1.704	88.336	50.000	51.328
1.705	88.289	50.000	51.328
1.706	88.332	50.000	51.328
1.707	88.343	50.000	51.328
1.708	88.271	50.000	51.328
1.709	88.267	50.000	51.328
1.710	88.170	50.000	51.328
1.711	88.199	50.000	51.328
1.712	88.346	50.000	51.328
1.713	88.257	50.000	51.328
1.714	88.425	50.000	51.328
1.715	88.336	50.000	51.328
1.716	88.213	50.000	51.328
1.717	88.275	50.000	51.328
1.718	88.339	50.000	51.328
1.719	88.293	50.000	51.328
1.720	88.321	50.000	51.328
1.721	88.321	50.000	51.328
1.722	88.407	50.000	51.328
1.723	88.282	50.000	51.328
1.724	88.318	50.000	51.328
1.725	88.332	50.000	51.328
1.726	88.296	50.000	51.328
1.727	88.156	50.000	51.328
1.728	88.231	50.000	51.328
1.729	88.343	50.000	51.328
1.730	88.336	50.000	51.328
1.731	88.307	50.000	51.328
1.732	88.332	50.000	51.328
1.733	88.418	50.000	51.328
1.734	88.188	50.000	51.328
1.735	88.368	50.000	51.328
1.736	88.350	50.000	51.328
1.737	88.390	50.000	51.328
1.738	88.264	50.000	51.328
1.739	88.469	50.000	51.328
1.740	88.260	50.000	51.328
1.741	88.257	50.000	51.328
1.742	88.332	50.000	51.328
1.743	88.257	50.000	51.328
1.744	88.278	50.000	51.328
1.745	88.228	50.000	51.328
1.746	88.235	50.000	51.328
1.747	88.314	50.000	51.328
1.748	88.152	50.000	51.328
1.749	88.271	50.000	51.328
1.750	88.221	50.000	51.328
1.751	88.267	50.000	51.328
1.752	88.303	50.000	51.328
1.753	88.379	50.000	51.328
1.754	88.221	50.000	51.328
1.755	88.314	50.000	51.328
1.756	88.231	50.000	51.328
1.757	88.300	50.000	51.328
1.758	88.239	50.000	51.328
1.759	88.239	50.000	51.328
1.760	88.296	50.000	51.328
1.761	88.354	50.000	51.328
1.762	88.411	50.000	51.328
1.763	88.296	50.000	51.328
1.764	88.188	50.000	51.328
1.765	88.217	50.000	51.328
1.766	88.246	50.000	51.328
1.767	88.307	50.000	51.328
1.768	88.253	50.000	51.328
1.769	88.271	50.000	51.328
1.770	88.361	50.000	51.328
1.771	88.314	50.000	51.328
1.772	88.271	50.000	51.328
1.773	88.221	50.000	51.328
1.774	88.332	50.000	51.328
1.775	88.257	50.000	51.328
1.776	88.271	50.000	51.328
1.777	88.242	50.000	51.328
1.778	88.275	50.000	51.328
1.779	88.224	50.000	51.328
1.780	88.293	50.000	51.328
1.781	88.328	50.000	51.328
1.782	88.181	50.000	51.328
1.783	88.242	50.000	51.328
1.784	88.350	50.000	51.328
1.785	88.350	50.000	51.328
1.786	88.314	50.000	51.328
1.787	88.443	50.000	51.328
1.788	88.271	50.000	51.328
1.789	88.257	50.000	51.328
1.790	88.242	50.000	51.328
1.791	88.228	50.000	51.328
1.792	88.249	50.000	51.328
1.793	88.339	50.000	51.328
1.794	88.260	50.000	51.328
1.795	88.393	50.000	51.328
1.796	88.357	50.000	51.328
1.797	88.228	50.000	51.328
1.798	88.239	50.000	51.328
1.799	88.203	50.000	51.328
1.800	88.217	50.000	51.328
1.801	88.257	50.000	51.328
1.802	88.368	50.000	51.328
1.803	88.278	50.000	51.328
1.804	88.346	50.000	51.328
1.805	88.267	50.000	51.328
1.806	88.228	50.000	51.328
1.807	88.278	50.000	51.328
1.808	88.328	50.000	51.328
1.809	88.231	50.000	51.328
1.810	88.390	50.000	51.328
1.811	88.407	50.000	51.328
1.812	88.318	50.000	51.328
1.813	88.300	50.000	51.328
1.814	88.332	50.000	51.328
1.815	88.382	50.000	51.328
1.816	88.257	50.000	51.328
1.817	88.303	50.000	51.328
1.818	88.325	50.000	51.328
1.819	88.343	50.000	51.328
1.820	88.282	50.000	51.328
1.821	88.282	50.000	51.328
1.822	88.282	50.000	51.328
1.823	88.203	50.000	51.328
1.824	88.253	50.000	51.328
1.825	88.328	50.000	51.328
1.826	88.289	50.000	51.328
1.827	88.343	50.000	51.328
1.828	88.368	50.000	51.328
1.829	88.293	50.000	51.328
1.830	88.275	50.000	51.328
1.831	88.260	50.000	51.328
1.832	88.235	50.000	51.328
1.833	88.098	50.000	51.328
1.834	88.346	50.000	51.328
1.835	88.382	50.000	51.328
1.836	88.257	50.000	51.328
1.837	88.289	50.000	51.328
1.838	88.199	50.000	51.328
1.839	88.379	50.000	51.328
1.840	88.228	50.000	51.328
1.841	88.303	50.000	51.328
1.842	88.278	50.000	51.328
1.843	88.307	50.000	51.328
1.844	88.296	50.000	51.328
1.845	88.314	50.000	51.328
1.846	88.178	50.000	51.328
1.847	88.314	50.000	51.328
1.848	88.303	50.000	51.328
1.849	88.253	50.000	51.328
1.850	88.310	50.000	51.328
1.851	88.350	50.000	51.328
1.852	88.224	50.000	51.328
1.853	88.116	50.000	51.328
1.854	88.109	50.000	51.328
1.855	88.275	50.000	51.328
1.856	88.267	50.000	51.328
1.857	88.328	50.000	51.328
1.858	88.310	50.000	51.328
1.859	88.368	50.000	51.328
1.860	88.343	50.000	51.328
1.861	88.224	50.000	51.328
1.862	88.195	50.000	51.328
1.863	88.246	50.000	51.328
1.864	88.300	50.000	51.328
1.865	88.260	50.000	51.328
1.866	88.494	50.000	51.328
1.867	88.310	50.000	51.328
1.868	88.368	50.000	51.328
1.869	88.325	50.000	51.328
1.870	88.246	50.000	51.328
1.871	88.249	50.000	51.328
1.872	88.275	50.000	51.328
1.873	88.310	50.000	51.328
1.874	88.454	50.000	51.328
1.875	88.325	50.000	51.328
1.876	88.231	50.000	51.328
1.877	88.346	50.000	51.328
1.878	88.228	50.000	51.328
1.879	88.239	50.000	51.328
1.880	88.318	50.000	51.328
1.881	88.321	50.000	51.328
1.882	88.393	50.000	51.328
1.883	88.357	50.000	51.328
1.884	88.293	50.000	51.328
1.885	88.249	50.000	51.328
1.886	88.242	50.000	51.328
1.887	88.221	50.000	51.328
1.888	88.314	50.000	51.328
1.889	88.253	50.000	51.328
1.890	88.314	50.000	51.328
1.891	88.282	50.000	51.328
1.892	88.400	50.000	51.328
1.893	88.278	50.000	51.328
1.894	88.357	50.000	51.328
1.895	88.282	50.000	51.328
1.896	88.264	50.000	51.328
1.897	88.246	50.000	51.328
1.898	88.332	50.000	51.328
1.899	88.217	50.000	51.328
1.900	88.282	50.000	51.328
1.901	88.206	50.000	51.328
1.902	88.231	50.000	51.328
1.903	88.278	50.000	51.328
1.904	88.310	50.000	51.328
1.905	88.271	50.000	51.328
1.906	88.249	50.000	51.328
1.907	88.267	50.000	51.328
1.908	88.253	50.000	51.328
1.909	88.285	50.000	51.328
