tempo	theta	ref	usig
6.611	98.388	50.000	47.622
6.612	98.276	50.000	47.622
6.613	98.363	50.000	47.622
6.614	98.305	50.000	47.622
6.615	98.377	50.000	47.622
6.616	98.399	50.000	47.622
6.617	98.468	50.000	47.622
6.618	98.500	50.000	47.622
6.619	98.388	50.000	47.622
6.620	98.406	50.000	47.622
6.621	98.356	50.000	47.622
6.622	98.414	50.000	47.622
6.623	98.283	50.000	47.622
6.624	98.406	50.000	47.622
6.625	98.388	50.000	47.622
6.626	98.312	50.000	47.622
6.627	98.482	50.000	47.622
6.628	98.388	50.000	47.622
6.629	98.388	50.000	47.622
6.630	98.410	50.000	47.622
6.631	98.388	50.000	47.622
6.632	98.276	50.000	47.622
6.633	98.316	50.000	47.622
6.634	98.309	50.000	47.622
6.635	98.406	50.000	47.622
6.636	98.327	50.000	47.622
6.637	98.493	50.000	47.622
6.638	98.341	50.000	47.622
6.639	98.356	50.000	47.622
6.640	98.298	50.000	47.622
6.641	98.406	50.000	47.622
6.642	98.450	50.000	47.622
6.643	98.399	50.000	47.622
6.644	98.385	50.000	47.622
6.645	98.327	50.000	47.622
6.646	98.482	50.000	47.622
6.647	98.367	50.000	47.622
6.648	98.359	50.000	47.622
6.649	98.410	50.000	47.622
6.650	98.392	50.000	47.622
6.651	98.330	50.000	47.622
6.652	98.348	50.000	47.622
6.653	98.363	50.000	47.622
6.654	98.330	50.000	47.622
6.655	98.374	50.000	47.622
6.656	98.515	50.000	47.622
6.657	98.439	50.000	47.622
6.658	98.388	50.000	47.622
6.659	98.385	50.000	47.622
6.660	98.381	50.000	47.622
6.661	98.410	50.000	47.622
6.662	98.504	50.000	47.622
6.663	98.370	50.000	47.622
6.664	98.395	50.000	47.622
6.665	98.334	50.000	47.622
6.666	98.370	50.000	47.622
6.667	98.421	50.000	47.622
6.668	98.341	50.000	47.622
6.669	98.345	50.000	47.622
6.670	98.287	50.000	47.622
6.671	98.399	50.000	47.622
6.672	98.363	50.000	47.622
6.673	98.236	50.000	47.622
6.674	98.352	50.000	47.622
6.675	98.309	50.000	47.622
6.676	98.442	50.000	47.622
6.677	98.410	50.000	47.622
6.678	98.388	50.000	47.622
6.679	98.367	50.000	47.622
6.680	98.305	50.000	47.622
6.681	98.392	50.000	47.622
6.682	98.414	50.000	47.622
6.683	98.385	50.000	47.622
6.684	98.370	50.000	47.622
6.685	98.388	50.000	47.622
6.686	98.359	50.000	47.622
6.687	98.367	50.000	47.622
6.688	98.385	50.000	47.622
6.689	98.381	50.000	47.622
6.690	98.403	50.000	47.622
6.691	98.406	50.000	47.622
6.692	98.421	50.000	47.622
6.693	98.211	50.000	47.622
6.694	98.334	50.000	47.622
6.695	98.345	50.000	47.622
6.696	98.334	50.000	47.622
6.697	98.037	50.000	47.622
6.698	97.860	50.000	47.622
6.699	97.849	50.000	47.622
6.700	97.404	50.000	47.622
6.701	97.364	50.000	47.622
6.702	97.172	50.000	47.622
6.703	96.991	50.000	47.622
6.704	96.713	50.000	47.622
6.705	96.680	50.000	47.622
6.706	96.619	50.000	47.622
6.707	96.579	50.000	47.622
6.708	96.572	50.000	47.622
6.709	96.568	50.000	47.622
6.710	96.597	50.000	47.622
6.711	96.615	50.000	47.622
6.712	96.611	50.000	47.622
6.713	96.608	50.000	47.622
6.714	96.608	50.000	47.622
6.715	96.376	50.000	47.622
6.716	96.105	50.000	47.622
6.717	95.960	50.000	47.622
6.718	95.975	50.000	47.622
6.719	95.960	50.000	47.622
6.720	95.928	50.000	47.622
6.721	95.935	50.000	47.622
6.722	95.917	50.000	47.622
6.723	95.848	50.000	47.622
6.724	95.765	50.000	47.622
6.725	95.859	50.000	47.622
