9.850	91.811	90.000	63.974
9.851	91.645	90.000	63.974
9.852	91.678	90.000	63.974
9.853	91.577	90.000	63.974
9.854	91.559	90.000	63.974
9.855	91.512	90.000	63.974
9.856	91.642	90.000	63.974
9.857	91.620	90.000	63.974
9.858	91.674	90.000	63.974
9.859	91.721	90.000	63.974
9.860	91.678	90.000	63.974
9.861	91.617	90.000	63.974
9.862	91.674	90.000	63.974
9.863	91.642	90.000	63.974
9.864	91.681	90.000	63.974
9.865	91.688	90.000	63.974
9.866	91.627	90.000	63.974
9.867	91.642	90.000	63.974
9.868	91.652	90.000	63.974
9.869	91.678	90.000	63.974
9.870	91.627	90.000	63.974
9.871	91.670	90.000	63.974
9.872	91.599	90.000	63.974
9.873	91.627	90.000	63.974
9.874	91.624	90.000	63.974
9.875	91.656	90.000	63.974
9.876	91.627	90.000	63.974
9.877	91.555	90.000	63.974
9.878	91.581	90.000	63.974
9.879	91.591	90.000	63.974
9.880	91.563	90.000	63.974
9.881	91.678	90.000	63.974
9.882	91.566	90.000	63.974
9.883	91.685	90.000	63.974
9.884	91.617	90.000	63.974
9.885	91.634	90.000	63.974
9.886	91.642	90.000	63.974
9.887	91.638	90.000	63.974
9.888	91.620	90.000	63.974
9.889	91.663	90.000	63.974
9.890	91.624	90.000	63.974
9.891	91.617	90.000	63.974
9.892	91.645	90.000	63.974
9.893	91.624	90.000	63.974
9.894	91.670	90.000	63.974
9.895	91.584	90.000	63.974
9.896	91.678	90.000	63.974
9.897	91.595	90.000	63.974
9.898	91.692	90.000	63.974
9.899	91.656	90.000	63.974
9.900	91.555	90.000	63.974
9.901	91.534	90.000	63.974
9.902	91.509	90.000	63.974
9.903	91.656	90.000	63.974
9.904	91.699	90.000	63.974
9.905	91.685	90.000	63.974
9.906	91.609	90.000	63.974
9.907	91.667	90.000	63.974
9.908	91.573	90.000	63.974
9.909	91.545	90.000	63.974
9.910	91.541	90.000	63.974
9.911	91.620	90.000	63.974
9.912	91.620	90.000	63.974
9.913	91.609	90.000	63.974
9.914	91.692	90.000	63.974
9.915	91.509	90.000	63.974
9.916	91.602	90.000	63.974
9.917	91.660	90.000	63.974
9.918	91.685	90.000	63.974
9.919	91.645	90.000	63.974
9.920	91.537	90.000	63.974
9.921	91.642	90.000	63.974
9.922	91.570	90.000	63.974
9.923	91.617	90.000	63.974
9.924	91.426	90.000	63.974
9.925	91.519	90.000	63.974
9.926	91.509	90.000	63.974
9.927	91.584	90.000	63.974
9.928	91.609	90.000	63.974
9.929	91.678	90.000	63.974
9.930	91.591	90.000	63.974
9.931	91.599	90.000	63.974
9.932	91.555	90.000	63.974
9.933	91.552	90.000	63.974
9.934	91.552	90.000	63.974
9.935	91.584	90.000	63.974
9.936	91.555	90.000	63.974
9.937	91.642	90.000	63.974
9.938	91.706	90.000	63.974
9.939	91.724	90.000	63.974
9.940	91.631	90.000	63.974
9.941	91.570	90.000	63.974
9.942	91.606	90.000	63.974
9.943	91.584	90.000	63.974
9.944	91.606	90.000	63.974
9.945	91.631	90.000	63.974
9.946	91.534	90.000	63.974
9.947	91.624	90.000	63.974
9.948	91.537	90.000	63.974
9.949	91.577	90.000	63.974
9.950	91.660	90.000	63.974
9.951	91.649	90.000	63.974
9.952	91.663	90.000	63.974
9.953	91.620	90.000	63.974
9.954	91.620	90.000	63.974
9.955	91.660	90.000	63.974
9.956	91.656	90.000	63.974
9.957	91.545	90.000	63.974
9.958	91.620	90.000	63.974
9.959	91.602	90.000	63.974
9.960	91.595	90.000	63.974
9.961	91.559	90.000	63.974
9.962	91.721	90.000	63.974
9.963	91.595	90.000	63.974
9.964	91.620	90.000	63.974
9.965	91.591	90.000	63.974
9.966	91.613	90.000	63.974
9.967	91.570	90.000	63.974
9.968	91.552	90.000	63.974
9.969	91.649	90.000	63.974
9.970	91.599	90.000	63.974
9.971	91.606	90.000	63.974
9.972	91.645	90.000	63.974
9.973	91.620	90.000	63.974
9.974	91.563	90.000	63.974
9.975	91.706	90.000	63.974
9.976	91.634	90.000	63.974
9.977	91.555	90.000	63.974
9.978	91.627	90.000	63.974
9.979	91.771	90.000	63.974
9.980	91.617	90.000	63.974
9.981	91.631	90.000	63.974
9.982	91.667	90.000	63.974
9.983	91.634	90.000	63.974
9.984	91.573	90.000	63.974
9.985	91.588	90.000	63.974
9.986	91.581	90.000	63.974
9.987	91.530	90.000	63.974
9.988	91.555	90.000	63.974
9.989	91.566	90.000	63.974
9.990	91.563	90.000	63.974
9.991	91.674	90.000	63.974
9.992	91.591	90.000	63.974
9.993	91.649	90.000	63.974
9.994	91.627	90.000	63.974
9.995	91.548	90.000	63.974
9.996	91.617	90.000	63.974
9.997	91.595	90.000	63.974
9.998	91.595	90.000	63.974
9.999	91.588	90.000	63.974
10.000	91.670	90.000	63.974
10.001	91.552	90.000	63.974
10.002	91.609	90.000	63.974
10.003	91.487	90.000	63.974
10.004	91.537	90.000	63.974
10.005	91.645	90.000	63.974
10.006	91.620	90.000	63.974
10.007	91.570	90.000	63.974
10.008	91.559	90.000	63.974
10.009	91.638	90.000	63.974
10.010	91.541	90.000	63.974
10.011	91.681	90.000	63.974
10.012	91.660	90.000	63.974
10.013	91.494	90.000	63.974
10.014	91.555	90.000	63.974
10.015	91.624	90.000	63.974
10.016	91.559	90.000	63.974
10.017	91.645	90.000	63.974
10.018	91.527	90.000	63.974
10.019	91.624	90.000	63.974
10.020	91.545	90.000	63.974
10.021	91.581	90.000	63.974
10.022	91.588	90.000	63.974
10.023	91.581	90.000	63.974
10.024	91.692	90.000	63.974
10.025	91.663	90.000	63.974
10.026	91.602	90.000	63.974
10.027	91.645	90.000	63.974
10.028	91.537	90.000	63.974
10.029	91.584	90.000	63.974
10.030	91.552	90.000	63.974
10.031	91.577	90.000	63.974
10.032	91.620	90.000	63.974
10.033	91.663	90.000	63.974
10.034	91.688	90.000	63.974
10.035	91.670	90.000	63.974
10.036	91.649	90.000	63.974
10.037	91.638	90.000	63.974
10.038	91.563	90.000	63.974
10.039	91.638	90.000	63.974
10.040	91.573	90.000	63.974
10.041	91.588	90.000	63.974
10.042	91.498	90.000	63.974
10.043	91.609	90.000	63.974
10.044	91.613	90.000	63.974
10.045	91.494	90.000	63.974
10.046	91.570	90.000	63.974
10.047	91.660	90.000	63.974
10.048	91.624	90.000	63.974
10.049	91.667	90.000	63.974
10.050	91.724	90.000	63.974
10.051	91.642	90.000	63.974
10.052	91.606	90.000	63.974
10.053	91.591	90.000	63.974
10.054	91.599	90.000	63.974
10.055	91.588	90.000	63.974
10.056	91.584	90.000	63.974
10.057	91.584	90.000	63.974
10.058	91.552	90.000	63.974
10.059	91.548	90.000	63.974
10.060	91.552	90.000	63.974
10.061	91.627	90.000	63.974
10.062	91.602	90.000	63.974
10.063	91.566	90.000	63.974
10.064	91.617	90.000	63.974
10.065	91.681	90.000	63.974
10.066	91.663	90.000	63.974
10.067	91.534	90.000	63.974
10.068	91.534	90.000	63.974
10.069	91.645	90.000	63.974
10.070	91.652	90.000	63.974
10.071	91.634	90.000	63.974
10.072	91.627	90.000	63.974
10.073	91.588	90.000	63.974
10.074	91.634	90.000	63.974
10.075	91.627	90.000	63.974
10.076	91.617	90.000	63.974
10.077	91.617	90.000	63.974
10.078	91.581	90.000	63.974
10.079	91.588	90.000	63.974
10.080	91.642	90.000	63.974
10.081	91.602	90.000	63.974
10.082	91.642	90.000	63.974
10.083	91.566	90.000	63.974
10.084	91.458	90.000	63.974
10.085	91.523	90.000	63.974
10.086	91.530	90.000	63.974
10.087	91.620	90.000	63.974
10.088	91.660	90.000	63.974
10.089	91.624	90.000	63.974
10.090	91.563	90.000	63.974
10.091	91.509	90.000	63.974
10.092	91.534	90.000	63.974
10.093	91.573	90.000	63.974
10.094	91.545	90.000	63.974
10.095	91.670	90.000	63.974
10.096	91.548	90.000	63.974
10.097	91.369	90.000	63.974
10.098	91.649	90.000	63.974
10.099	91.606	90.000	63.974
10.100	91.602	90.000	63.974
10.101	91.573	90.000	63.974
10.102	91.631	90.000	63.974
10.103	91.627	90.000	63.974
10.104	91.685	90.000	63.974
10.105	91.634	90.000	63.974
10.106	91.634	90.000	63.974
10.107	91.577	90.000	63.974
10.108	91.645	90.000	63.974
10.109	91.566	90.000	63.974
10.110	91.663	90.000	63.974
10.111	91.609	90.000	63.974
10.112	91.642	90.000	63.974
10.113	91.595	90.000	63.974
10.114	91.642	90.000	63.974
10.115	91.642	90.000	63.974
10.116	91.634	90.000	63.974
10.117	91.588	90.000	63.974
10.118	91.577	90.000	63.974
10.119	91.652	90.000	63.974
10.120	91.599	90.000	63.974
10.121	91.573	90.000	63.974
10.122	91.620	90.000	63.974
10.123	91.638	90.000	63.974
10.124	91.545	90.000	63.974
10.125	91.552	90.000	63.974
10.126	91.602	90.000	63.974
10.127	91.613	90.000	63.974
10.128	91.631	90.000	63.974
10.129	91.602	90.000	63.974
10.130	91.530	90.000	63.974
10.131	91.638	90.000	63.974
10.132	91.645	90.000	63.974
10.133	91.642	90.000	63.974
10.134	91.602	90.000	63.974
10.135	91.563	90.000	63.974
10.136	91.516	90.000	63.974
10.137	91.652	90.000	63.974
10.138	91.631	90.000	63.974
10.139	91.674	90.000	63.974
10.140	91.577	90.000	63.974
10.141	91.555	90.000	63.974
10.142	91.595	90.000	63.974
10.143	91.555	90.000	63.974
10.144	91.581	90.000	63.974
10.145	91.670	90.000	63.974
10.146	91.602	90.000	63.974
10.147	91.570	90.000	63.974
10.148	91.631	90.000	63.974
10.149	91.584	90.000	63.974
10.150	91.570	90.000	63.974
10.151	91.487	90.000	63.974
10.152	91.703	90.000	63.974
10.153	91.613	90.000	63.974
10.154	91.570	90.000	63.974
10.155	91.552	90.000	63.974
10.156	91.476	90.000	63.974
10.157	91.613	90.000	63.974
10.158	91.591	90.000	63.974
10.159	91.588	90.000	63.974
10.160	91.595	90.000	63.974
10.161	91.739	90.000	63.974
10.162	91.563	90.000	63.974
10.163	91.530	90.000	63.974
10.164	91.613	90.000	63.974
10.165	91.642	90.000	63.974
10.166	91.577	90.000	63.974
10.167	91.566	90.000	63.974
10.168	91.548	90.000	63.974
10.169	91.645	90.000	63.974
10.170	91.620	90.000	63.974
10.171	91.617	90.000	63.974
10.172	91.617	90.000	63.974
10.173	91.652	90.000	63.974
10.174	91.563	90.000	63.974
10.175	91.599	90.000	63.974
10.176	91.523	90.000	63.974
10.177	91.584	90.000	63.974
10.178	91.620	90.000	63.974
10.179	91.634	90.000	63.974
10.180	91.466	90.000	63.974
10.181	91.581	90.000	63.974
10.182	91.663	90.000	63.974
10.183	91.681	90.000	63.974
10.184	91.656	90.000	63.974
10.185	91.642	90.000	63.974
10.186	91.537	90.000	63.974
10.187	91.602	90.000	63.974
