29.120	0.617	1.000	0.000
29.121	0.541	1.000	0.000
29.122	0.570	1.000	0.000
29.123	0.515	1.000	0.000
29.124	0.621	1.000	0.000
29.125	0.595	1.000	0.000
29.126	0.617	1.000	0.000
29.127	0.588	1.000	0.000
29.128	0.595	1.000	0.000
29.129	0.494	1.000	0.000
29.130	0.534	1.000	0.000
29.131	0.515	1.000	0.000
29.132	0.621	1.000	0.000
29.133	0.468	1.000	0.000
29.134	0.632	1.000	0.000
29.135	0.595	1.000	0.000
29.136	0.581	1.000	0.000
29.137	0.639	1.000	0.000
29.138	0.534	1.000	0.000
29.139	0.614	1.000	0.000
29.140	0.610	1.000	0.000
29.141	0.635	1.000	0.000
29.142	0.712	1.000	0.000
29.143	0.603	1.000	0.000
29.144	0.599	1.000	0.000
29.145	0.632	1.000	0.000
29.146	0.563	1.000	0.000
29.147	0.570	1.000	0.000
29.148	0.537	1.000	0.000
29.149	0.555	1.000	0.000
29.150	0.606	1.000	0.000
29.151	0.603	1.000	0.000
29.152	0.595	1.000	0.000
29.153	0.599	1.000	0.000
29.154	0.512	1.000	0.000
29.155	0.592	1.000	0.000
29.156	0.566	1.000	0.000
29.157	0.595	1.000	0.000
29.158	0.675	1.000	0.000
29.159	0.577	1.000	0.000
29.160	0.635	1.000	0.000
29.161	0.592	1.000	0.000
29.162	0.450	1.000	0.000
29.163	0.505	1.000	0.000
29.164	0.508	1.000	0.000
29.165	0.588	1.000	0.000
29.166	0.595	1.000	0.000
29.167	0.588	1.000	0.000
29.168	0.581	1.000	0.000
29.169	0.584	1.000	0.000
29.170	0.552	1.000	0.000
29.171	0.501	1.000	0.000
29.172	0.624	1.000	0.000
29.173	0.664	1.000	0.000
29.174	0.614	1.000	0.000
29.175	0.624	1.000	0.000
29.176	0.606	1.000	0.000
29.177	0.599	1.000	0.000
29.178	0.639	1.000	0.000
29.179	0.526	1.000	0.000
29.180	0.675	1.000	0.000
29.181	0.526	1.000	0.000
29.182	0.574	1.000	0.000
29.183	0.574	1.000	0.000
29.184	0.541	1.000	0.000
29.185	0.559	1.000	0.000
29.186	0.563	1.000	0.000
29.187	0.555	1.000	0.000
29.188	0.559	1.000	0.000
29.189	0.577	1.000	0.000
29.190	0.664	1.000	0.000
29.191	0.515	1.000	0.000
29.192	0.581	1.000	0.000
29.193	0.693	1.000	0.000
29.194	0.599	1.000	0.000
29.195	0.592	1.000	0.000
29.196	0.497	1.000	0.000
29.197	0.515	1.000	0.000
29.198	0.595	1.000	0.000
29.199	0.541	1.000	0.000
29.200	0.610	1.000	0.000
29.201	0.515	1.000	0.000
29.202	0.584	1.000	0.000
29.203	0.603	1.000	0.000
29.204	0.646	1.000	0.000
29.205	0.628	1.000	0.000
29.206	0.555	1.000	0.000
29.207	0.617	1.000	0.000
29.208	0.635	1.000	0.000
29.209	0.592	1.000	0.000
29.210	0.523	1.000	0.000
29.211	0.545	1.000	0.000
29.212	0.555	1.000	0.000
29.213	0.599	1.000	0.000
29.214	0.639	1.000	0.000
29.215	0.628	1.000	0.000
29.216	0.599	1.000	0.000
29.217	0.559	1.000	0.000
29.218	0.653	1.000	0.000
29.219	0.574	1.000	0.000
