tempo	theta	ref	usig
78.258	0.781	1.000	0.000
78.259	0.682	1.000	0.000
78.260	0.751	1.000	0.000
78.261	0.759	1.000	0.000
78.262	0.664	1.000	0.000
78.263	0.715	1.000	0.000
78.264	0.762	1.000	0.000
78.265	0.795	1.000	0.000
78.266	0.839	1.000	0.000
78.267	0.835	1.000	0.000
78.268	0.781	1.000	0.000
78.269	0.704	1.000	0.000
78.270	0.773	1.000	0.000
78.271	0.715	1.000	0.000
78.272	0.690	1.000	0.000
78.273	0.708	1.000	0.000
78.274	0.744	1.000	0.000
78.275	0.773	1.000	0.000
78.276	0.741	1.000	0.000
78.277	0.751	1.000	0.000
78.278	0.784	1.000	0.000
78.279	0.788	1.000	0.000
78.280	0.693	1.000	0.000
78.281	0.697	1.000	0.000
78.282	0.762	1.000	0.000
78.283	0.835	1.000	0.000
78.284	0.730	1.000	0.000
78.285	0.737	1.000	0.000
78.286	0.715	1.000	0.000
78.287	0.653	1.000	0.000
78.288	0.795	1.000	0.000
78.289	0.661	1.000	0.000
78.290	0.719	1.000	0.000
78.291	0.777	1.000	0.000
78.292	0.770	1.000	0.000
78.293	0.777	1.000	0.000
78.294	0.781	1.000	0.000
78.295	0.643	1.000	0.000
78.296	0.712	1.000	0.000
78.297	0.715	1.000	0.000
78.298	0.737	1.000	0.000
78.299	0.770	1.000	0.000
78.300	0.781	1.000	0.000
78.301	0.737	1.000	0.000
78.302	0.672	1.000	0.000
78.303	0.770	1.000	0.000
78.304	0.766	1.000	0.000
78.305	0.777	1.000	0.000
78.306	0.715	1.000	0.000
78.307	0.791	1.000	0.000
78.308	0.751	1.000	0.000
78.309	0.806	1.000	0.000
78.310	0.730	1.000	0.000
78.311	0.802	1.000	0.000
78.312	0.690	1.000	0.000
78.313	0.788	1.000	0.000
78.314	0.751	1.000	0.000
78.315	0.744	1.000	0.000
78.316	0.708	1.000	0.000
78.317	0.810	1.000	0.000
78.318	0.744	1.000	0.000
78.319	0.755	1.000	0.000
78.320	0.737	1.000	0.000
78.321	0.744	1.000	0.000
78.322	0.751	1.000	0.000
78.323	0.813	1.000	0.000
78.324	0.839	1.000	0.000
78.325	0.697	1.000	0.000
78.326	0.868	1.000	0.000
78.327	0.770	1.000	0.000
78.328	0.744	1.000	0.000
78.329	0.643	1.000	0.000
78.330	0.744	1.000	0.000
78.331	0.744	1.000	0.000
78.332	0.781	1.000	0.000
78.333	0.722	1.000	0.000
78.334	0.733	1.000	0.000
78.335	0.810	1.000	0.000
78.336	0.722	1.000	0.000
78.337	0.701	1.000	0.000
78.338	0.690	1.000	0.000
78.339	0.755	1.000	0.000
78.340	0.759	1.000	0.000
78.341	0.842	1.000	0.000
78.342	0.871	1.000	0.000
78.343	0.813	1.000	0.000
78.344	0.795	1.000	0.000
78.345	0.766	1.000	0.000
78.346	0.730	1.000	0.000
78.347	0.722	1.000	0.000
78.348	0.704	1.000	0.000
78.349	0.868	1.000	0.000
78.350	0.773	1.000	0.000
78.351	0.788	1.000	0.000
78.352	0.748	1.000	0.000
78.353	0.831	1.000	0.000
78.354	0.799	1.000	0.000
78.355	0.777	1.000	0.000
78.356	0.639	1.000	0.000
78.357	0.704	1.000	0.000
78.358	0.744	1.000	0.000
78.359	0.762	1.000	0.000
78.360	0.766	1.000	0.000
78.361	0.835	1.000	0.000
78.362	0.773	1.000	0.000
78.363	0.813	1.000	0.000
78.364	0.715	1.000	0.000
78.365	0.828	1.000	0.000
78.366	0.719	1.000	0.000
78.367	0.704	1.000	0.000
78.368	0.730	1.000	0.000
78.369	0.712	1.000	0.000
78.370	0.759	1.000	0.000
78.371	0.842	1.000	0.000
78.372	0.722	1.000	0.000
78.373	0.849	1.000	0.000
78.374	0.664	1.000	0.000
78.375	0.781	1.000	0.000
78.376	0.759	1.000	0.000
78.377	0.748	1.000	0.000
78.378	0.799	1.000	0.000
78.379	0.791	1.000	0.000
78.380	0.748	1.000	0.000
78.381	0.802	1.000	0.000
78.382	0.708	1.000	0.000
78.383	0.795	1.000	0.000
78.384	0.755	1.000	0.000
78.385	0.748	1.000	0.000
78.386	0.701	1.000	0.000
78.387	0.766	1.000	0.000
78.388	0.751	1.000	0.000
78.389	0.733	1.000	0.000
78.390	0.726	1.000	0.000
78.391	0.879	1.000	0.000
78.392	0.712	1.000	0.000
78.393	0.791	1.000	0.000
78.394	0.708	1.000	0.000
78.395	0.777	1.000	0.000
78.396	0.810	1.000	0.000
78.397	0.704	1.000	0.000
78.398	0.704	1.000	0.000
78.399	0.715	1.000	0.000
78.400	0.766	1.000	0.000
78.401	0.719	1.000	0.000
78.402	0.737	1.000	0.000
78.403	0.806	1.000	0.000
78.404	0.781	1.000	0.000
78.405	0.781	1.000	0.000
78.406	0.762	1.000	0.000
78.407	0.817	1.000	0.000
78.408	0.741	1.000	0.000
78.409	0.668	1.000	0.000
78.410	0.751	1.000	0.000
78.411	0.781	1.000	0.000
78.412	0.704	1.000	0.000
78.413	0.755	1.000	0.000
78.414	0.733	1.000	0.000
78.415	0.784	1.000	0.000
78.416	0.831	1.000	0.000
78.417	0.835	1.000	0.000
78.418	0.744	1.000	0.000
78.419	0.672	1.000	0.000
78.420	0.762	1.000	0.000
78.421	0.824	1.000	0.000
78.422	0.842	1.000	0.000
78.423	0.701	1.000	0.000
78.424	0.766	1.000	0.000
78.425	0.690	1.000	0.000
78.426	0.712	1.000	0.000
78.427	0.766	1.000	0.000
78.428	0.661	1.000	0.000
78.429	0.719	1.000	0.000
78.430	0.755	1.000	0.000
78.431	0.737	1.000	0.000
78.432	0.879	1.000	0.000
78.433	0.813	1.000	0.000
78.434	0.748	1.000	0.000
78.435	0.835	1.000	0.000
78.436	0.639	1.000	0.000
78.437	0.795	1.000	0.000
78.438	0.813	1.000	0.000
78.439	0.813	1.000	0.000
78.440	0.697	1.000	0.000
78.441	0.828	1.000	0.000
78.442	0.781	1.000	0.000
78.443	0.795	1.000	0.000
78.444	0.835	1.000	0.000
78.445	0.773	1.000	0.000
78.446	0.741	1.000	0.000
78.447	0.693	1.000	0.000
78.448	0.741	1.000	0.000
78.449	0.810	1.000	0.000
78.450	0.751	1.000	0.000
78.451	0.795	1.000	0.000
78.452	0.864	1.000	0.000
78.453	0.741	1.000	0.000
78.454	0.802	1.000	0.000
78.455	0.708	1.000	0.000
78.456	0.661	1.000	0.000
78.457	0.795	1.000	0.000
78.458	0.802	1.000	0.000
78.459	0.773	1.000	0.000
78.460	0.730	1.000	0.000
78.461	0.849	1.000	0.000
78.462	0.773	1.000	0.000
78.463	0.639	1.000	0.000
78.464	0.646	1.000	0.000
78.465	0.766	1.000	0.000
78.466	0.831	1.000	0.000
78.467	0.777	1.000	0.000
78.468	0.820	1.000	0.000
78.469	0.741	1.000	0.000
78.470	0.751	1.000	0.000
78.471	0.810	1.000	0.000
78.472	0.795	1.000	0.000
78.473	0.751	1.000	0.000
78.474	0.777	1.000	0.000
78.475	0.737	1.000	0.000
78.476	0.842	1.000	0.000
78.477	0.824	1.000	0.000
78.478	0.777	1.000	0.000
78.479	0.744	1.000	0.000
78.480	0.730	1.000	0.000
78.481	0.748	1.000	0.000
78.482	0.788	1.000	0.000
78.483	0.802	1.000	0.000
78.484	0.733	1.000	0.000
78.485	0.831	1.000	0.000
78.486	0.806	1.000	0.000
78.487	0.730	1.000	0.000
78.488	0.672	1.000	0.000
78.489	0.664	1.000	0.000
78.490	0.737	1.000	0.000
78.491	0.762	1.000	0.000
78.492	0.770	1.000	0.000
78.493	0.810	1.000	0.000
78.494	0.853	1.000	0.000
78.495	0.726	1.000	0.000
78.496	0.777	1.000	0.000
78.497	0.755	1.000	0.000
78.498	0.664	1.000	0.000
78.499	0.770	1.000	0.000
78.500	0.820	1.000	0.000
78.501	0.759	1.000	0.000
78.502	0.781	1.000	0.000
78.503	0.759	1.000	0.000
78.504	0.730	1.000	0.000
78.505	0.733	1.000	0.000
78.506	0.719	1.000	0.000
78.507	0.653	1.000	0.000
78.508	0.806	1.000	0.000
78.509	0.810	1.000	0.000
78.510	0.773	1.000	0.000
78.511	0.879	1.000	0.000
78.512	0.791	1.000	0.000
78.513	0.777	1.000	0.000
78.514	0.737	1.000	0.000
78.515	0.762	1.000	0.000
78.516	0.788	1.000	0.000
78.517	0.799	1.000	0.000
78.518	0.882	1.000	0.000
78.519	0.733	1.000	0.000
78.520	0.701	1.000	0.000
78.521	0.733	1.000	0.000
78.522	0.770	1.000	0.000
78.523	0.788	1.000	0.000
78.524	0.748	1.000	0.000
78.525	0.751	1.000	0.000
78.526	0.831	1.000	0.000
78.527	0.741	1.000	0.000
78.528	0.806	1.000	0.000
78.529	0.755	1.000	0.000
78.530	0.715	1.000	0.000
78.531	0.806	1.000	0.000
78.532	0.828	1.000	0.000
78.533	0.773	1.000	0.000
78.534	0.795	1.000	0.000
78.535	0.791	1.000	0.000
78.536	0.726	1.000	0.000
78.537	0.650	1.000	0.000
78.538	0.770	1.000	0.000
78.539	0.799	1.000	0.000
78.540	0.770	1.000	0.000
78.541	0.730	1.000	0.000
78.542	0.828	1.000	0.000
78.543	0.704	1.000	0.000
78.544	0.784	1.000	0.000
78.545	0.701	1.000	0.000
78.546	0.715	1.000	0.000
78.547	0.813	1.000	0.000
78.548	0.751	1.000	0.000
78.549	0.759	1.000	0.000
78.550	0.682	1.000	0.000
78.551	0.715	1.000	0.000
78.552	0.682	1.000	0.000
78.553	0.672	1.000	0.000
78.554	0.653	1.000	0.000
78.555	0.726	1.000	0.000
78.556	0.722	1.000	0.000
78.557	0.621	1.000	0.000
78.558	0.712	1.000	0.000
78.559	0.693	1.000	0.000
78.560	0.751	1.000	0.000
78.561	0.664	1.000	0.000
78.562	0.693	1.000	0.000
78.563	0.722	1.000	0.000
78.564	0.719	1.000	0.000
78.565	0.759	1.000	0.000
78.566	0.799	1.000	0.000
78.567	0.733	1.000	0.000
78.568	0.788	1.000	0.000
78.569	0.668	1.000	0.000
78.570	0.679	1.000	0.000
78.571	0.737	1.000	0.000
78.572	0.693	1.000	0.000
78.573	0.773	1.000	0.000
78.574	0.795	1.000	0.000
78.575	0.781	1.000	0.000
78.576	0.668	1.000	0.000
78.577	0.737	1.000	0.000
78.578	0.697	1.000	0.000
78.579	0.773	1.000	0.000
78.580	0.802	1.000	0.000
78.581	0.748	1.000	0.000
78.582	0.730	1.000	0.000
78.583	0.722	1.000	0.000
78.584	0.686	1.000	0.000
78.585	0.621	1.000	0.000
78.586	0.788	1.000	0.000
78.587	0.722	1.000	0.000
78.588	0.784	1.000	0.000
78.589	0.799	1.000	0.000
78.590	0.817	1.000	0.000
78.591	0.770	1.000	0.000
78.592	0.708	1.000	0.000
78.593	0.770	1.000	0.000
78.594	0.766	1.000	0.000
78.595	0.672	1.000	0.000
78.596	0.755	1.000	0.000
78.597	0.773	1.000	0.000
78.598	0.781	1.000	0.000
78.599	0.781	1.000	0.000
78.600	0.628	1.000	0.000
78.601	0.777	1.000	0.000
78.602	0.860	1.000	0.000
78.603	0.817	1.000	0.000
78.604	0.784	1.000	0.000
78.605	0.784	1.000	0.000
78.606	0.842	1.000	0.000
78.607	0.751	1.000	0.000
78.608	0.672	1.000	0.000
78.609	0.592	1.000	0.000
78.610	0.766	1.000	0.000
78.611	0.831	1.000	0.000
78.612	0.791	1.000	0.000
78.613	0.766	1.000	0.000
78.614	0.741	1.000	0.000
78.615	0.831	1.000	0.000
78.616	0.668	1.000	0.000
78.617	0.835	1.000	0.000
78.618	0.715	1.000	0.000
78.619	0.762	1.000	0.000
78.620	0.766	1.000	0.000
78.621	0.831	1.000	0.000
78.622	0.791	1.000	0.000
78.623	0.766	1.000	0.000
78.624	0.741	1.000	0.000
78.625	0.831	1.000	0.000
78.626	0.759	1.000	0.000
78.627	0.650	1.000	0.000
78.628	0.795	1.000	0.000
78.629	0.755	1.000	0.000
78.630	0.791	1.000	0.000
78.631	0.889	1.000	0.000
78.632	0.704	1.000	0.000
78.633	0.722	1.000	0.000
78.634	0.657	1.000	0.000
78.635	0.748	1.000	0.000
78.636	0.715	1.000	0.000
78.637	0.799	1.000	0.000
78.638	0.889	1.000	0.000
78.639	0.806	1.000	0.000
78.640	0.762	1.000	0.000
78.641	0.712	1.000	0.000
78.642	0.741	1.000	0.000
78.643	0.690	1.000	0.000
78.644	0.773	1.000	0.000
78.645	0.770	1.000	0.000
78.646	0.712	1.000	0.000
78.647	0.715	1.000	0.000
78.648	0.799	1.000	0.000
78.649	0.693	1.000	0.000
78.650	0.675	1.000	0.000
78.651	0.737	1.000	0.000
78.652	0.770	1.000	0.000
78.653	0.806	1.000	0.000
78.654	0.770	1.000	0.000
78.655	0.802	1.000	0.000
78.656	0.806	1.000	0.000
78.657	0.737	1.000	0.000
78.658	0.730	1.000	0.000
78.659	0.701	1.000	0.000
78.660	0.737	1.000	0.000
78.661	0.784	1.000	0.000
78.662	0.781	1.000	0.000
78.663	0.733	1.000	0.000
78.664	0.762	1.000	0.000
78.665	0.802	1.000	0.000
78.666	0.755	1.000	0.000
78.667	0.715	1.000	0.000
78.668	0.701	1.000	0.000
78.669	0.839	1.000	0.000
78.670	0.802	1.000	0.000
78.671	0.748	1.000	0.000
78.672	0.690	1.000	0.000
78.673	0.737	1.000	0.000
78.674	0.842	1.000	0.000
78.675	0.773	1.000	0.000
78.676	0.824	1.000	0.000
78.677	0.860	1.000	0.000
78.678	0.744	1.000	0.000
78.679	0.770	1.000	0.000
78.680	0.701	1.000	0.000
78.681	0.784	1.000	0.000
78.682	0.722	1.000	0.000
78.683	0.879	1.000	0.000
78.684	0.762	1.000	0.000
78.685	0.820	1.000	0.000
78.686	0.879	1.000	0.000
78.687	0.806	1.000	0.000
78.688	0.759	1.000	0.000
78.689	0.672	1.000	0.000
78.690	0.737	1.000	0.000
78.691	0.820	1.000	0.000
78.692	0.839	1.000	0.000
78.693	0.755	1.000	0.000
78.694	0.813	1.000	0.000
78.695	0.788	1.000	0.000
78.696	0.661	1.000	0.000
78.697	0.682	1.000	0.000
78.698	0.784	1.000	0.000
78.699	0.802	1.000	0.000
78.700	0.817	1.000	0.000
78.701	0.842	1.000	0.000
78.702	0.657	1.000	0.000
78.703	0.737	1.000	0.000
78.704	0.719	1.000	0.000
78.705	0.657	1.000	0.000
78.706	0.759	1.000	0.000
78.707	0.679	1.000	0.000
78.708	0.799	1.000	0.000
78.709	0.810	1.000	0.000
78.710	0.759	1.000	0.000
78.711	0.744	1.000	0.000
78.712	0.737	1.000	0.000
78.713	0.795	1.000	0.000
78.714	0.730	1.000	0.000
78.715	0.697	1.000	0.000
78.716	0.730	1.000	0.000
78.717	0.799	1.000	0.000
78.718	0.799	1.000	0.000
78.719	0.759	1.000	0.000
78.720	0.835	1.000	0.000
78.721	0.875	1.000	0.000
78.722	0.781	1.000	0.000
78.723	0.810	1.000	0.000
78.724	0.773	1.000	0.000
78.725	0.726	1.000	0.000
78.726	0.784	1.000	0.000
78.727	0.759	1.000	0.000
78.728	0.762	1.000	0.000
78.729	0.813	1.000	0.000
78.730	0.675	1.000	0.000
78.731	0.762	1.000	0.000
78.732	0.701	1.000	0.000
78.733	0.722	1.000	0.000
78.734	0.755	1.000	0.000
78.735	0.802	1.000	0.000
78.736	0.799	1.000	0.000
78.737	0.842	1.000	0.000
78.738	0.726	1.000	0.000
78.739	0.766	1.000	0.000
78.740	0.679	1.000	0.000
78.741	0.806	1.000	0.000
78.742	0.781	1.000	0.000
78.743	0.777	1.000	0.000
78.744	0.806	1.000	0.000
78.745	0.715	1.000	0.000
78.746	0.784	1.000	0.000
78.747	0.751	1.000	0.000
78.748	0.784	1.000	0.000
78.749	0.759	1.000	0.000
78.750	0.781	1.000	0.000
78.751	0.675	1.000	0.000
78.752	0.762	1.000	0.000
78.753	0.784	1.000	0.000
78.754	0.842	1.000	0.000
78.755	0.690	1.000	0.000
78.756	0.668	1.000	0.000
78.757	0.697	1.000	0.000
78.758	0.759	1.000	0.000
78.759	0.813	1.000	0.000
78.760	0.730	1.000	0.000
78.761	0.653	1.000	0.000
78.762	0.766	1.000	0.000
78.763	0.759	1.000	0.000
78.764	0.686	1.000	0.000
78.765	0.726	1.000	0.000
78.766	0.712	1.000	0.000
78.767	0.777	1.000	0.000
78.768	0.741	1.000	0.000
78.769	0.762	1.000	0.000
78.770	0.748	1.000	0.000
78.771	0.791	1.000	0.000
78.772	0.737	1.000	0.000
78.773	0.668	1.000	0.000
78.774	0.802	1.000	0.000
78.775	0.686	1.000	0.000
78.776	0.770	1.000	0.000
78.777	0.860	1.000	0.000
78.778	0.715	1.000	0.000
78.779	0.759	1.000	0.000
78.780	0.737	1.000	0.000
78.781	0.802	1.000	0.000
78.782	0.708	1.000	0.000
78.783	0.751	1.000	0.000
78.784	0.828	1.000	0.000
78.785	0.755	1.000	0.000
78.786	0.722	1.000	0.000
78.787	0.799	1.000	0.000
78.788	0.668	1.000	0.000
78.789	0.784	1.000	0.000
78.790	0.737	1.000	0.000
78.791	0.719	1.000	0.000
78.792	0.802	1.000	0.000
78.793	0.784	1.000	0.000
78.794	0.766	1.000	0.000
78.795	0.791	1.000	0.000
78.796	0.795	1.000	0.000
78.797	0.777	1.000	0.000
78.798	0.704	1.000	0.000
78.799	0.777	1.000	0.000
78.800	0.722	1.000	0.000
78.801	0.704	1.000	0.000
78.802	0.813	1.000	0.000
78.803	0.748	1.000	0.000
78.804	0.810	1.000	0.000
78.805	0.679	1.000	0.000
78.806	0.773	1.000	0.000
78.807	0.766	1.000	0.000
78.808	0.755	1.000	0.000
78.809	0.817	1.000	0.000
78.810	0.831	1.000	0.000
78.811	0.773	1.000	0.000
78.812	0.755	1.000	0.000
78.813	0.802	1.000	0.000
78.814	0.860	1.000	0.000
78.815	0.806	1.000	0.000
78.816	0.773	1.000	0.000
78.817	0.770	1.000	0.000
78.818	0.755	1.000	0.000
78.819	0.719	1.000	0.000
78.820	0.733	1.000	0.000
78.821	0.773	1.000	0.000
78.822	0.842	1.000	0.000
78.823	0.741	1.000	0.000
78.824	0.766	1.000	0.000
78.825	0.820	1.000	0.000
78.826	0.781	1.000	0.000
78.827	0.704	1.000	0.000
78.828	0.773	1.000	0.000
78.829	0.679	1.000	0.000
78.830	0.744	1.000	0.000
78.831	0.679	1.000	0.000
78.832	0.664	1.000	0.000
78.833	0.595	1.000	0.000
78.834	0.726	1.000	0.000
78.835	0.802	1.000	0.000
78.836	0.762	1.000	0.000
78.837	0.701	1.000	0.000
78.838	0.784	1.000	0.000
78.839	0.820	1.000	0.000
78.840	0.690	1.000	0.000
78.841	0.643	1.000	0.000
78.842	0.810	1.000	0.000
78.843	0.777	1.000	0.000
78.844	0.864	1.000	0.000
78.845	0.781	1.000	0.000
78.846	0.722	1.000	0.000
78.847	0.704	1.000	0.000
78.848	0.759	1.000	0.000
78.849	0.784	1.000	0.000
78.850	0.846	1.000	0.000
78.851	0.657	1.000	0.000
78.852	0.824	1.000	0.000
78.853	0.661	1.000	0.000
78.854	0.791	1.000	0.000
78.855	0.817	1.000	0.000
78.856	0.715	1.000	0.000
78.857	0.715	1.000	0.000
78.858	0.668	1.000	0.000
78.859	0.722	1.000	0.000
78.860	0.614	1.000	0.000
78.861	0.751	1.000	0.000
78.862	0.777	1.000	0.000
78.863	0.744	1.000	0.000
78.864	0.715	1.000	0.000
78.865	0.733	1.000	0.000
78.866	0.773	1.000	0.000
78.867	0.784	1.000	0.000
78.868	0.697	1.000	0.000
78.869	0.719	1.000	0.000
78.870	0.791	1.000	0.000
78.871	0.748	1.000	0.000
78.872	0.766	1.000	0.000
78.873	0.715	1.000	0.000
78.874	0.650	1.000	0.000
78.875	0.751	1.000	0.000
78.876	0.690	1.000	0.000
78.877	0.799	1.000	0.000
78.878	0.788	1.000	0.000
78.879	0.846	1.000	0.000
78.880	0.701	1.000	0.000
78.881	0.704	1.000	0.000
78.882	0.766	1.000	0.000
78.883	0.635	1.000	0.000
78.884	0.748	1.000	0.000
78.885	0.719	1.000	0.000
78.886	0.788	1.000	0.000
78.887	0.810	1.000	0.000
78.888	0.817	1.000	0.000
78.889	0.759	1.000	0.000
78.890	0.802	1.000	0.000
78.891	0.744	1.000	0.000
78.892	0.719	1.000	0.000
78.893	0.788	1.000	0.000
78.894	0.835	1.000	0.000
78.895	0.806	1.000	0.000
78.896	0.810	1.000	0.000
78.897	0.773	1.000	0.000
78.898	0.682	1.000	0.000
78.899	0.606	1.000	0.000
78.900	0.791	1.000	0.000
78.901	0.664	1.000	0.000
78.902	0.781	1.000	0.000
78.903	0.777	1.000	0.000
78.904	0.762	1.000	0.000
78.905	0.741	1.000	0.000
78.906	0.722	1.000	0.000
78.907	0.733	1.000	0.000
78.908	0.726	1.000	0.000
78.909	0.744	1.000	0.000
78.910	0.755	1.000	0.000
78.911	0.748	1.000	0.000
78.912	0.762	1.000	0.000
78.913	0.842	1.000	0.000
78.914	0.733	1.000	0.000
78.915	0.708	1.000	0.000
78.916	0.744	1.000	0.000
78.917	0.806	1.000	0.000
78.918	0.592	1.000	0.000
78.919	0.766	1.000	0.000
78.920	0.839	1.000	0.000
78.921	0.788	1.000	0.000
78.922	0.875	1.000	0.000
78.923	0.791	1.000	0.000
78.924	0.708	1.000	0.000
78.925	0.650	1.000	0.000
78.926	0.726	1.000	0.000
78.927	0.908	1.000	0.000
78.928	0.849	1.000	0.000
78.929	0.846	1.000	0.000
78.930	0.730	1.000	0.000
78.931	0.762	1.000	0.000
78.932	0.799	1.000	0.000
78.933	0.824	1.000	0.000
78.934	0.664	1.000	0.000
78.935	0.733	1.000	0.000
78.936	0.722	1.000	0.000
78.937	0.737	1.000	0.000
78.938	0.697	1.000	0.000
78.939	0.802	1.000	0.000
78.940	0.802	1.000	0.000
78.941	0.759	1.000	0.000
78.942	0.810	1.000	0.000
78.943	0.762	1.000	0.000
78.944	0.715	1.000	0.000
78.945	0.715	1.000	0.000
78.946	0.722	1.000	0.000
78.947	0.741	1.000	0.000
78.948	0.777	1.000	0.000
78.949	0.719	1.000	0.000
78.950	0.781	1.000	0.000
78.951	0.722	1.000	0.000
78.952	0.799	1.000	0.000
78.953	0.712	1.000	0.000
78.954	0.682	1.000	0.000
78.955	0.686	1.000	0.000
78.956	0.795	1.000	0.000
78.957	0.679	1.000	0.000
78.958	0.762	1.000	0.000
78.959	0.737	1.000	0.000
78.960	0.817	1.000	0.000
78.961	0.806	1.000	0.000
78.962	0.835	1.000	0.000
