tempo	theta	ref	usig
99.365	0.523	1.000	0.000
99.366	0.515	1.000	0.000
99.367	0.501	1.000	0.000
99.368	0.555	1.000	0.000
99.369	0.512	1.000	0.000
99.370	0.537	1.000	0.000
99.371	0.624	1.000	0.000
99.372	0.370	1.000	0.000
99.373	0.421	1.000	0.000
99.374	0.457	1.000	0.000
99.375	0.428	1.000	0.000
99.376	0.454	1.000	0.000
99.377	0.541	1.000	0.000
99.378	0.494	1.000	0.000
99.379	0.476	1.000	0.000
99.380	0.497	1.000	0.000
99.381	0.512	1.000	0.000
99.382	0.399	1.000	0.000
99.383	0.486	1.000	0.000
99.384	0.468	1.000	0.000
99.385	0.519	1.000	0.000
99.386	0.454	1.000	0.000
99.387	0.472	1.000	0.000
99.388	0.472	1.000	0.000
99.389	0.476	1.000	0.000
99.390	0.443	1.000	0.000
99.391	0.432	1.000	0.000
99.392	0.486	1.000	0.000
99.393	0.548	1.000	0.000
99.394	0.439	1.000	0.000
99.395	0.494	1.000	0.000
99.396	0.468	1.000	0.000
99.397	0.512	1.000	0.000
99.398	0.494	1.000	0.000
99.399	0.472	1.000	0.000
99.400	0.494	1.000	0.000
99.401	0.519	1.000	0.000
99.402	0.465	1.000	0.000
99.403	0.425	1.000	0.000
99.404	0.472	1.000	0.000
99.405	0.436	1.000	0.000
99.406	0.490	1.000	0.000
99.407	0.476	1.000	0.000
99.408	0.497	1.000	0.000
99.409	0.490	1.000	0.000
99.410	0.523	1.000	0.000
99.411	0.559	1.000	0.000
99.412	0.483	1.000	0.000
99.413	0.457	1.000	0.000
99.414	0.526	1.000	0.000
99.415	0.465	1.000	0.000
99.416	0.461	1.000	0.000
99.417	0.523	1.000	0.000
99.418	0.526	1.000	0.000
99.419	0.523	1.000	0.000
99.420	0.461	1.000	0.000
99.421	0.399	1.000	0.000
99.422	0.327	1.000	0.000
99.423	0.468	1.000	0.000
99.424	0.450	1.000	0.000
99.425	0.494	1.000	0.000
99.426	0.479	1.000	0.000
99.427	0.523	1.000	0.000
99.428	0.461	1.000	0.000
99.429	0.472	1.000	0.000
99.430	0.519	1.000	0.000
99.431	0.494	1.000	0.000
99.432	0.447	1.000	0.000
99.433	0.468	1.000	0.000
99.434	0.457	1.000	0.000
99.435	0.479	1.000	0.000
99.436	0.486	1.000	0.000
99.437	0.501	1.000	0.000
99.438	0.457	1.000	0.000
99.439	0.472	1.000	0.000
99.440	0.497	1.000	0.000
99.441	0.541	1.000	0.000
99.442	0.515	1.000	0.000
99.443	0.545	1.000	0.000
99.444	0.454	1.000	0.000
99.445	0.417	1.000	0.000
99.446	0.436	1.000	0.000
99.447	0.454	1.000	0.000
99.448	0.541	1.000	0.000
99.449	0.494	1.000	0.000
99.450	0.428	1.000	0.000
99.451	0.541	1.000	0.000
99.452	0.479	1.000	0.000
99.453	0.432	1.000	0.000
99.454	0.410	1.000	0.000
99.455	0.443	1.000	0.000
99.456	0.476	1.000	0.000
99.457	0.494	1.000	0.000
99.458	0.486	1.000	0.000
99.459	0.508	1.000	0.000
99.460	0.523	1.000	0.000
99.461	0.501	1.000	0.000
99.462	0.457	1.000	0.000
99.463	0.515	1.000	0.000
99.464	0.468	1.000	0.000
99.465	0.436	1.000	0.000
99.466	0.515	1.000	0.000
99.467	0.537	1.000	0.000
99.468	0.468	1.000	0.000
99.469	0.483	1.000	0.000
99.470	0.447	1.000	0.000
99.471	0.421	1.000	0.000
99.472	0.447	1.000	0.000
99.473	0.457	1.000	0.000
99.474	0.447	1.000	0.000
99.475	0.523	1.000	0.000
99.476	0.447	1.000	0.000
99.477	0.472	1.000	0.000
99.478	0.490	1.000	0.000
99.479	0.432	1.000	0.000
99.480	0.468	1.000	0.000
99.481	0.501	1.000	0.000
99.482	0.428	1.000	0.000
99.483	0.508	1.000	0.000
99.484	0.512	1.000	0.000
99.485	0.552	1.000	0.000
99.486	0.443	1.000	0.000
99.487	0.450	1.000	0.000
99.488	0.421	1.000	0.000
99.489	0.425	1.000	0.000
99.490	0.494	1.000	0.000
99.491	0.432	1.000	0.000
99.492	0.396	1.000	0.000
99.493	0.439	1.000	0.000
99.494	0.486	1.000	0.000
99.495	0.461	1.000	0.000
99.496	0.483	1.000	0.000
99.497	0.494	1.000	0.000
99.498	0.519	1.000	0.000
99.499	0.450	1.000	0.000
99.500	0.447	1.000	0.000
99.501	0.428	1.000	0.000
99.502	0.476	1.000	0.000
99.503	0.581	1.000	0.000
99.504	0.479	1.000	0.000
99.505	0.537	1.000	0.000
99.506	0.454	1.000	0.000
99.507	0.476	1.000	0.000
99.508	0.501	1.000	0.000
99.509	0.479	1.000	0.000
99.510	0.512	1.000	0.000
99.511	0.515	1.000	0.000
99.512	0.457	1.000	0.000
99.513	0.508	1.000	0.000
99.514	0.432	1.000	0.000
99.515	0.508	1.000	0.000
99.516	0.483	1.000	0.000
99.517	0.461	1.000	0.000
99.518	0.501	1.000	0.000
99.519	0.476	1.000	0.000
99.520	0.432	1.000	0.000
99.521	0.497	1.000	0.000
99.522	0.501	1.000	0.000
99.523	0.436	1.000	0.000
99.524	0.461	1.000	0.000
99.525	0.439	1.000	0.000
99.526	0.439	1.000	0.000
99.527	0.486	1.000	0.000
99.528	0.508	1.000	0.000
99.529	0.523	1.000	0.000
99.530	0.599	1.000	0.000
99.531	0.570	1.000	0.000
99.532	0.501	1.000	0.000
99.533	0.476	1.000	0.000
99.534	0.465	1.000	0.000
99.535	0.374	1.000	0.000
99.536	0.439	1.000	0.000
99.537	0.468	1.000	0.000
99.538	0.447	1.000	0.000
99.539	0.457	1.000	0.000
99.540	0.588	1.000	0.000
99.541	0.505	1.000	0.000
99.542	0.505	1.000	0.000
99.543	0.457	1.000	0.000
99.544	0.447	1.000	0.000
99.545	0.443	1.000	0.000
99.546	0.530	1.000	0.000
99.547	0.526	1.000	0.000
99.548	0.476	1.000	0.000
99.549	0.443	1.000	0.000
99.550	0.338	1.000	0.000
99.551	0.421	1.000	0.000
99.552	0.432	1.000	0.000
99.553	0.432	1.000	0.000
99.554	0.472	1.000	0.000
99.555	0.501	1.000	0.000
99.556	0.447	1.000	0.000
99.557	0.461	1.000	0.000
99.558	0.465	1.000	0.000
99.559	0.508	1.000	0.000
99.560	0.439	1.000	0.000
99.561	0.432	1.000	0.000
99.562	0.425	1.000	0.000
99.563	0.425	1.000	0.000
99.564	0.515	1.000	0.000
99.565	0.381	1.000	0.000
99.566	0.468	1.000	0.000
99.567	0.385	1.000	0.000
99.568	0.541	1.000	0.000
99.569	0.508	1.000	0.000
99.570	0.461	1.000	0.000
99.571	0.465	1.000	0.000
99.572	0.494	1.000	0.000
99.573	0.367	1.000	0.000
99.574	0.494	1.000	0.000
99.575	0.417	1.000	0.000
99.576	0.425	1.000	0.000
99.577	0.450	1.000	0.000
99.578	0.497	1.000	0.000
99.579	0.392	1.000	0.000
99.580	0.501	1.000	0.000
99.581	0.414	1.000	0.000
99.582	0.421	1.000	0.000
99.583	0.508	1.000	0.000
99.584	0.479	1.000	0.000
99.585	0.552	1.000	0.000
99.586	0.497	1.000	0.000
99.587	0.661	1.000	0.000
99.588	0.541	1.000	0.000
99.589	0.432	1.000	0.000
99.590	0.486	1.000	0.000
99.591	0.505	1.000	0.000
99.592	0.505	1.000	0.000
99.593	0.483	1.000	0.000
99.594	0.501	1.000	0.000
99.595	0.570	1.000	0.000
99.596	0.443	1.000	0.000
99.597	0.577	1.000	0.000
99.598	0.472	1.000	0.000
99.599	0.465	1.000	0.000
99.600	0.450	1.000	0.000
99.601	0.577	1.000	0.000
99.602	0.592	1.000	0.000
99.603	0.541	1.000	0.000
99.604	0.450	1.000	0.000
99.605	0.443	1.000	0.000
99.606	0.530	1.000	0.000
99.607	0.490	1.000	0.000
99.608	0.501	1.000	0.000
99.609	0.479	1.000	0.000
99.610	0.494	1.000	0.000
99.611	0.381	1.000	0.000
99.612	0.436	1.000	0.000
99.613	0.512	1.000	0.000
99.614	0.534	1.000	0.000
99.615	0.501	1.000	0.000
99.616	0.523	1.000	0.000
99.617	0.497	1.000	0.000
99.618	0.486	1.000	0.000
99.619	0.454	1.000	0.000
99.620	0.483	1.000	0.000
99.621	0.486	1.000	0.000
99.622	0.447	1.000	0.000
99.623	0.457	1.000	0.000
99.624	0.559	1.000	0.000
99.625	0.494	1.000	0.000
99.626	0.421	1.000	0.000
99.627	0.508	1.000	0.000
99.628	0.523	1.000	0.000
99.629	0.476	1.000	0.000
99.630	0.425	1.000	0.000
99.631	0.472	1.000	0.000
99.632	0.457	1.000	0.000
99.633	0.497	1.000	0.000
99.634	0.490	1.000	0.000
99.635	0.454	1.000	0.000
99.636	0.457	1.000	0.000
99.637	0.545	1.000	0.000
99.638	0.472	1.000	0.000
99.639	0.483	1.000	0.000
99.640	0.534	1.000	0.000
99.641	0.483	1.000	0.000
99.642	0.537	1.000	0.000
99.643	0.483	1.000	0.000
99.644	0.417	1.000	0.000
99.645	0.519	1.000	0.000
99.646	0.439	1.000	0.000
99.647	0.505	1.000	0.000
99.648	0.577	1.000	0.000
99.649	0.436	1.000	0.000
99.650	0.465	1.000	0.000
99.651	0.476	1.000	0.000
99.652	0.545	1.000	0.000
99.653	0.472	1.000	0.000
99.654	0.439	1.000	0.000
99.655	0.476	1.000	0.000
99.656	0.436	1.000	0.000
99.657	0.497	1.000	0.000
99.658	0.530	1.000	0.000
99.659	0.439	1.000	0.000
99.660	0.468	1.000	0.000
99.661	0.479	1.000	0.000
99.662	0.465	1.000	0.000
99.663	0.457	1.000	0.000
99.664	0.490	1.000	0.000
99.665	0.534	1.000	0.000
99.666	0.494	1.000	0.000
99.667	0.461	1.000	0.000
99.668	0.468	1.000	0.000
99.669	0.447	1.000	0.000
99.670	0.450	1.000	0.000
99.671	0.443	1.000	0.000
99.672	0.490	1.000	0.000
99.673	0.486	1.000	0.000
99.674	0.468	1.000	0.000
99.675	0.483	1.000	0.000
99.676	0.476	1.000	0.000
99.677	0.436	1.000	0.000
99.678	0.432	1.000	0.000
99.679	0.436	1.000	0.000
99.680	0.450	1.000	0.000
99.681	0.432	1.000	0.000
99.682	0.450	1.000	0.000
99.683	0.494	1.000	0.000
99.684	0.523	1.000	0.000
99.685	0.432	1.000	0.000
99.686	0.432	1.000	0.000
99.687	0.417	1.000	0.000
99.688	0.483	1.000	0.000
99.689	0.461	1.000	0.000
99.690	0.581	1.000	0.000
99.691	0.523	1.000	0.000
99.692	0.515	1.000	0.000
99.693	0.450	1.000	0.000
99.694	0.476	1.000	0.000
99.695	0.512	1.000	0.000
99.696	0.432	1.000	0.000
99.697	0.457	1.000	0.000
99.698	0.468	1.000	0.000
99.699	0.472	1.000	0.000
99.700	0.465	1.000	0.000
99.701	0.472	1.000	0.000
99.702	0.479	1.000	0.000
99.703	0.461	1.000	0.000
99.704	0.472	1.000	0.000
99.705	0.472	1.000	0.000
99.706	0.494	1.000	0.000
99.707	0.501	1.000	0.000
99.708	0.443	1.000	0.000
99.709	0.519	1.000	0.000
99.710	0.436	1.000	0.000
99.711	0.476	1.000	0.000
99.712	0.421	1.000	0.000
99.713	0.490	1.000	0.000
99.714	0.454	1.000	0.000
99.715	0.541	1.000	0.000
99.716	0.497	1.000	0.000
99.717	0.447	1.000	0.000
99.718	0.414	1.000	0.000
99.719	0.425	1.000	0.000
99.720	0.483	1.000	0.000
99.721	0.479	1.000	0.000
99.722	0.530	1.000	0.000
99.723	0.468	1.000	0.000
99.724	0.454	1.000	0.000
99.725	0.436	1.000	0.000
99.726	0.414	1.000	0.000
99.727	0.494	1.000	0.000
99.728	0.508	1.000	0.000
99.729	0.479	1.000	0.000
99.730	0.472	1.000	0.000
99.731	0.468	1.000	0.000
99.732	0.447	1.000	0.000
99.733	0.465	1.000	0.000
99.734	0.472	1.000	0.000
99.735	0.465	1.000	0.000
99.736	0.465	1.000	0.000
99.737	0.468	1.000	0.000
99.738	0.479	1.000	0.000
99.739	0.465	1.000	0.000
99.740	0.476	1.000	0.000
99.741	0.447	1.000	0.000
99.742	0.443	1.000	0.000
99.743	0.486	1.000	0.000
99.744	0.465	1.000	0.000
99.745	0.526	1.000	0.000
99.746	0.508	1.000	0.000
99.747	0.443	1.000	0.000
99.748	0.472	1.000	0.000
99.749	0.465	1.000	0.000
99.750	0.545	1.000	0.000
99.751	0.505	1.000	0.000
99.752	0.417	1.000	0.000
99.753	0.592	1.000	0.000
99.754	0.537	1.000	0.000
99.755	0.490	1.000	0.000
99.756	0.461	1.000	0.000
99.757	0.468	1.000	0.000
99.758	0.505	1.000	0.000
99.759	0.468	1.000	0.000
99.760	0.447	1.000	0.000
99.761	0.476	1.000	0.000
99.762	0.515	1.000	0.000
99.763	0.505	1.000	0.000
99.764	0.526	1.000	0.000
99.765	0.461	1.000	0.000
99.766	0.461	1.000	0.000
99.767	0.439	1.000	0.000
99.768	0.447	1.000	0.000
99.769	0.472	1.000	0.000
99.770	0.490	1.000	0.000
99.771	0.530	1.000	0.000
99.772	0.465	1.000	0.000
99.773	0.439	1.000	0.000
99.774	0.508	1.000	0.000
99.775	0.425	1.000	0.000
99.776	0.432	1.000	0.000
99.777	0.447	1.000	0.000
99.778	0.508	1.000	0.000
99.779	0.370	1.000	0.000
99.780	0.461	1.000	0.000
99.781	0.450	1.000	0.000
99.782	0.447	1.000	0.000
99.783	0.428	1.000	0.000
99.784	0.439	1.000	0.000
99.785	0.425	1.000	0.000
99.786	0.512	1.000	0.000
99.787	0.505	1.000	0.000
99.788	0.559	1.000	0.000
99.789	0.454	1.000	0.000
99.790	0.494	1.000	0.000
99.791	0.403	1.000	0.000
99.792	0.421	1.000	0.000
99.793	0.486	1.000	0.000
99.794	0.407	1.000	0.000
99.795	0.505	1.000	0.000
99.796	0.505	1.000	0.000
99.797	0.443	1.000	0.000
99.798	0.447	1.000	0.000
99.799	0.367	1.000	0.000
99.800	0.465	1.000	0.000
99.801	0.530	1.000	0.000
99.802	0.512	1.000	0.000
99.803	0.490	1.000	0.000
99.804	0.436	1.000	0.000
99.805	0.436	1.000	0.000
99.806	0.483	1.000	0.000
99.807	0.512	1.000	0.000
99.808	0.461	1.000	0.000
99.809	0.479	1.000	0.000
99.810	0.545	1.000	0.000
99.811	0.501	1.000	0.000
99.812	0.447	1.000	0.000
99.813	0.599	1.000	0.000
99.814	0.497	1.000	0.000
99.815	0.526	1.000	0.000
99.816	0.472	1.000	0.000
99.817	0.454	1.000	0.000
99.818	0.534	1.000	0.000
99.819	0.537	1.000	0.000
99.820	0.545	1.000	0.000
99.821	0.501	1.000	0.000
99.822	0.447	1.000	0.000
99.823	0.421	1.000	0.000
99.824	0.443	1.000	0.000
99.825	0.479	1.000	0.000
99.826	0.494	1.000	0.000
99.827	0.559	1.000	0.000
99.828	0.574	1.000	0.000
99.829	0.497	1.000	0.000
99.830	0.490	1.000	0.000
99.831	0.447	1.000	0.000
99.832	0.468	1.000	0.000
99.833	0.465	1.000	0.000
99.834	0.476	1.000	0.000
99.835	0.425	1.000	0.000
99.836	0.457	1.000	0.000
99.837	0.483	1.000	0.000
99.838	0.450	1.000	0.000
99.839	0.494	1.000	0.000
99.840	0.432	1.000	0.000
99.841	0.457	1.000	0.000
99.842	0.512	1.000	0.000
99.843	0.541	1.000	0.000
99.844	0.570	1.000	0.000
99.845	0.486	1.000	0.000
99.846	0.468	1.000	0.000
99.847	0.454	1.000	0.000
99.848	0.447	1.000	0.000
99.849	0.439	1.000	0.000
99.850	0.494	1.000	0.000
99.851	0.439	1.000	0.000
99.852	0.476	1.000	0.000
99.853	0.479	1.000	0.000
99.854	0.472	1.000	0.000
99.855	0.490	1.000	0.000
99.856	0.461	1.000	0.000
99.857	0.439	1.000	0.000
99.858	0.476	1.000	0.000
99.859	0.479	1.000	0.000
99.860	0.461	1.000	0.000
99.861	0.519	1.000	0.000
99.862	0.483	1.000	0.000
99.863	0.490	1.000	0.000
99.864	0.450	1.000	0.000
99.865	0.508	1.000	0.000
99.866	0.450	1.000	0.000
99.867	0.476	1.000	0.000
99.868	0.497	1.000	0.000
99.869	0.505	1.000	0.000
99.870	0.476	1.000	0.000
99.871	0.472	1.000	0.000
99.872	0.461	1.000	0.000
99.873	0.461	1.000	0.000
99.874	0.439	1.000	0.000
99.875	0.447	1.000	0.000
99.876	0.497	1.000	0.000
99.877	0.519	1.000	0.000
99.878	0.548	1.000	0.000
99.879	0.447	1.000	0.000
99.880	0.476	1.000	0.000
99.881	0.472	1.000	0.000
99.882	0.443	1.000	0.000
99.883	0.461	1.000	0.000
99.884	0.461	1.000	0.000
99.885	0.523	1.000	0.000
99.886	0.501	1.000	0.000
99.887	0.468	1.000	0.000
99.888	0.483	1.000	0.000
99.889	0.490	1.000	0.000
99.890	0.537	1.000	0.000
99.891	0.497	1.000	0.000
99.892	0.465	1.000	0.000
99.893	0.486	1.000	0.000
99.894	0.497	1.000	0.000
99.895	0.486	1.000	0.000
99.896	0.490	1.000	0.000
99.897	0.461	1.000	0.000
99.898	0.479	1.000	0.000
99.899	0.457	1.000	0.000
99.900	0.447	1.000	0.000
99.901	0.508	1.000	0.000
99.902	0.497	1.000	0.000
99.903	0.497	1.000	0.000
99.904	0.472	1.000	0.000
99.905	0.450	1.000	0.000
99.906	0.465	1.000	0.000
99.907	0.476	1.000	0.000
99.908	0.454	1.000	0.000
99.909	0.515	1.000	0.000
99.910	0.497	1.000	0.000
99.911	0.588	1.000	0.000
99.912	0.515	1.000	0.000
99.913	0.541	1.000	0.000
99.914	0.432	1.000	0.000
99.915	0.447	1.000	0.000
99.916	0.454	1.000	0.000
99.917	0.461	1.000	0.000
99.918	0.439	1.000	0.000
99.919	0.425	1.000	0.000
99.920	0.515	1.000	0.000
99.921	0.432	1.000	0.000
99.922	0.508	1.000	0.000
99.923	0.548	1.000	0.000
99.924	0.501	1.000	0.000
99.925	0.479	1.000	0.000
99.926	0.501	1.000	0.000
99.927	0.403	1.000	0.000
99.928	0.447	1.000	0.000
99.929	0.388	1.000	0.000
99.930	0.410	1.000	0.000
99.931	0.526	1.000	0.000
99.932	0.468	1.000	0.000
99.933	0.479	1.000	0.000
99.934	0.566	1.000	0.000
99.935	0.436	1.000	0.000
99.936	0.428	1.000	0.000
99.937	0.410	1.000	0.000
99.938	0.534	1.000	0.000
99.939	0.483	1.000	0.000
99.940	0.410	1.000	0.000
99.941	0.526	1.000	0.000
99.942	0.468	1.000	0.000
99.943	0.479	1.000	0.000
99.944	0.566	1.000	0.000
99.945	0.457	1.000	0.000
99.946	0.508	1.000	0.000
99.947	0.472	1.000	0.000
99.948	0.479	1.000	0.000
99.949	0.523	1.000	0.000
99.950	0.566	1.000	0.000
99.951	0.512	1.000	0.000
99.952	0.486	1.000	0.000
99.953	0.512	1.000	0.000
99.954	0.454	1.000	0.000
99.955	0.425	1.000	0.000
99.956	0.450	1.000	0.000
99.957	0.468	1.000	0.000
99.958	0.461	1.000	0.000
99.959	0.505	1.000	0.000
99.960	0.483	1.000	0.000
99.961	0.537	1.000	0.000
99.962	0.508	1.000	0.000
99.963	0.479	1.000	0.000
99.964	0.407	1.000	0.000
99.965	0.443	1.000	0.000
99.966	0.523	1.000	0.000
99.967	0.479	1.000	0.000
99.968	0.523	1.000	0.000
99.969	0.497	1.000	0.000
99.970	0.443	1.000	0.000
99.971	0.414	1.000	0.000
99.972	0.352	1.000	0.000
99.973	0.403	1.000	0.000
99.974	0.468	1.000	0.000
99.975	0.468	1.000	0.000
99.976	0.407	1.000	0.000
99.977	0.494	1.000	0.000
99.978	0.454	1.000	0.000
99.979	0.515	1.000	0.000
99.980	0.447	1.000	0.000
99.981	0.541	1.000	0.000
99.982	0.479	1.000	0.000
99.983	0.457	1.000	0.000
99.984	0.407	1.000	0.000
99.985	0.468	1.000	0.000
99.986	0.432	1.000	0.000
99.987	0.483	1.000	0.000
99.988	0.396	1.000	0.000
99.989	0.454	1.000	0.000
99.990	0.443	1.000	0.000
99.991	0.468	1.000	0.000
99.992	0.479	1.000	0.000
99.993	0.483	1.000	0.000
99.994	0.468	1.000	0.000
99.995	0.501	1.000	0.000
99.996	0.570	1.000	0.000
99.997	0.443	1.000	0.000
99.998	0.537	1.000	0.000
99.999	0.494	1.000	0.000
100.000	0.454	1.000	0.000
100.001	0.421	1.000	0.000
100.002	0.566	1.000	0.000
100.003	0.410	1.000	0.000
100.004	0.468	1.000	0.000
100.005	0.497	1.000	0.000
100.006	0.457	1.000	0.000
100.007	0.501	1.000	0.000
100.008	0.486	1.000	0.000
100.009	0.436	1.000	0.000
100.010	0.505	1.000	0.000
100.011	0.530	1.000	0.000
100.012	0.432	1.000	0.000
100.013	0.497	1.000	0.000
100.014	0.490	1.000	0.000
100.015	0.457	1.000	0.000
100.016	0.454	1.000	0.000
100.017	0.526	1.000	0.000
100.018	0.472	1.000	0.000
100.019	0.519	1.000	0.000
100.020	0.545	1.000	0.000
100.021	0.432	1.000	0.000
100.022	0.374	1.000	0.000
100.023	0.363	1.000	0.000
100.024	0.450	1.000	0.000
100.025	0.454	1.000	0.000
100.026	0.461	1.000	0.000
100.027	0.454	1.000	0.000
100.028	0.457	1.000	0.000
100.029	0.447	1.000	0.000
100.030	0.461	1.000	0.000
100.031	0.530	1.000	0.000
100.032	0.508	1.000	0.000
100.033	0.465	1.000	0.000
100.034	0.486	1.000	0.000
100.035	0.574	1.000	0.000
100.036	0.501	1.000	0.000
100.037	0.515	1.000	0.000
100.038	0.439	1.000	0.000
100.039	0.476	1.000	0.000
100.040	0.486	1.000	0.000
100.041	0.450	1.000	0.000
100.042	0.541	1.000	0.000
100.043	0.508	1.000	0.000
100.044	0.501	1.000	0.000
100.045	0.468	1.000	0.000
100.046	0.447	1.000	0.000
100.047	0.486	1.000	0.000
100.048	0.490	1.000	0.000
100.049	0.425	1.000	0.000
100.050	0.490	1.000	0.000
100.051	0.584	1.000	0.000
100.052	0.457	1.000	0.000
100.053	0.501	1.000	0.000
100.054	0.454	1.000	0.000
100.055	0.425	1.000	0.000
100.056	0.479	1.000	0.000
100.057	0.461	1.000	0.000
100.058	0.479	1.000	0.000
100.059	0.483	1.000	0.000
100.060	0.530	1.000	0.000
100.061	0.465	1.000	0.000
100.062	0.468	1.000	0.000
100.063	0.541	1.000	0.000
100.064	0.526	1.000	0.000
100.065	0.530	1.000	0.000
100.066	0.483	1.000	0.000
100.067	0.501	1.000	0.000
100.068	0.512	1.000	0.000
100.069	0.526	1.000	0.000
100.070	0.454	1.000	0.000
100.071	0.508	1.000	0.000
100.072	0.512	1.000	0.000
100.073	0.476	1.000	0.000
100.074	0.508	1.000	0.000
100.075	0.436	1.000	0.000
100.076	0.425	1.000	0.000
100.077	0.497	1.000	0.000
100.078	0.486	1.000	0.000
100.079	0.457	1.000	0.000
100.080	0.497	1.000	0.000
100.081	0.505	1.000	0.000
100.082	0.570	1.000	0.000
100.083	0.461	1.000	0.000
100.084	0.450	1.000	0.000
100.085	0.465	1.000	0.000
100.086	0.610	1.000	0.000
100.087	0.559	1.000	0.000
100.088	0.450	1.000	0.000
100.089	0.552	1.000	0.000
100.090	0.508	1.000	0.000
100.091	0.461	1.000	0.000
100.092	0.537	1.000	0.000
100.093	0.399	1.000	0.000
100.094	0.508	1.000	0.000
100.095	0.443	1.000	0.000
100.096	0.494	1.000	0.000
100.097	0.472	1.000	0.000
100.098	0.515	1.000	0.000
100.099	0.566	1.000	0.000
100.100	0.508	1.000	0.000
100.101	0.523	1.000	0.000
100.102	0.399	1.000	0.000
100.103	0.501	1.000	0.000
100.104	0.523	1.000	0.000
100.105	0.566	1.000	0.000
100.106	0.574	1.000	0.000
100.107	0.512	1.000	0.000
100.108	0.472	1.000	0.000
100.109	0.570	1.000	0.000
100.110	0.548	1.000	0.000
100.111	0.584	1.000	0.000
100.112	0.432	1.000	0.000
100.113	0.428	1.000	0.000
100.114	0.476	1.000	0.000
100.115	0.472	1.000	0.000
100.116	0.534	1.000	0.000
100.117	0.515	1.000	0.000
100.118	0.483	1.000	0.000
100.119	0.461	1.000	0.000
100.120	0.512	1.000	0.000
100.121	0.468	1.000	0.000
100.122	0.432	1.000	0.000
100.123	0.559	1.000	0.000
100.124	0.497	1.000	0.000
100.125	0.472	1.000	0.000
100.126	0.454	1.000	0.000
100.127	0.450	1.000	0.000
100.128	0.472	1.000	0.000
100.129	0.505	1.000	0.000
100.130	0.545	1.000	0.000
100.131	0.545	1.000	0.000
100.132	0.526	1.000	0.000
100.133	0.428	1.000	0.000
100.134	0.508	1.000	0.000
100.135	0.468	1.000	0.000
100.136	0.421	1.000	0.000
100.137	0.461	1.000	0.000
100.138	0.457	1.000	0.000
100.139	0.494	1.000	0.000
100.140	0.552	1.000	0.000
100.141	0.483	1.000	0.000
100.142	0.461	1.000	0.000
100.143	0.515	1.000	0.000
100.144	0.472	1.000	0.000
100.145	0.428	1.000	0.000
100.146	0.505	1.000	0.000
100.147	0.486	1.000	0.000
100.148	0.519	1.000	0.000
100.149	0.483	1.000	0.000
100.150	0.472	1.000	0.000
100.151	0.472	1.000	0.000
100.152	0.494	1.000	0.000
